id_difficulte,id_etudiant,maitrise_metier_etudiant,difficulte_adaptation_methodes,difficulte_taille_groupes,interet_lecture_ecriture,frequence_etude_lecons,attente_veille_examens,participation_examens_semestriels,passé_scolaire_difficile,decrochage_anterieur_sec_prim,difficultes_pedagogiques_specifiques
1822,1822,Très bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Organisation du travail
1823,1823,Très bonne,Légère,0,Élevé,Parfois,1,Tous,0,0,Gestion du stress
1824,1824,Moyenne,Modérée,0,Moyen,Régulièrement,1,La plupart,0,0,Organisation du travail
1825,1825,Bonne,Sévère,1,Faible,Parfois,0,Tous,0,0,Compréhension des cours
1826,1826,Bonne,Légère,0,Moyen,Parfois,0,La plupart,1,1,Expression écrite
1827,1827,Moyenne,Modérée,1,Moyen,Parfois,1,Quelques-uns,0,0,Gestion du stress
1828,1828,Mauvaise,Modérée,0,Faible,Rarement,0,La plupart,0,0,Mémorisation
1829,1829,Mauvaise,Légère,1,Élevé,Régulièrement,1,Tous,0,0,Mémorisation
1830,1830,Moyenne,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Mémorisation
1831,1831,Moyenne,Légère,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1832,1832,Mauvaise,Légère,0,Moyen,Parfois,1,Tous,0,0,Expression écrite
1833,1833,Mauvaise,Légère,0,Faible,Intensivement,0,Tous,0,0,Mémorisation
1834,1834,Bonne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1835,1835,Mauvaise,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1836,1836,Bonne,Aucune,1,Élevé,Régulièrement,0,Tous,1,0,Mémorisation
1837,1837,Bonne,Aucune,0,Élevé,Parfois,0,Tous,0,0,Expression écrite
1838,1838,Très bonne,Légère,1,Moyen,Intensivement,1,Tous,0,0,Aucune
1839,1839,Bonne,Légère,0,Élevé,Régulièrement,0,La plupart,0,0,Aucune
1840,1840,Moyenne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1841,1841,Mauvaise,Légère,0,Moyen,Parfois,0,La plupart,0,0,Aucune
1842,1842,Bonne,Modérée,1,Faible,Parfois,0,La plupart,0,0,Compréhension des cours
1843,1843,Mauvaise,Sévère,1,Moyen,Rarement,0,La plupart,0,0,Organisation du travail
1844,1844,Moyenne,Modérée,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1845,1845,Moyenne,Modérée,0,Élevé,Parfois,0,Tous,0,0,Aucune
1846,1846,Bonne,Sévère,1,Élevé,Parfois,0,La plupart,1,0,Aucune
1847,1847,Mauvaise,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1848,1848,Mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,1,0,Organisation du travail
1849,1849,Très bonne,Sévère,0,Faible,Parfois,1,Tous,0,0,Mémorisation
1850,1850,Très bonne,Légère,1,Élevé,Parfois,0,Tous,0,0,Aucune
1851,1851,Très bonne,Modérée,0,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1852,1852,Très bonne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Compréhension des cours
1853,1853,Moyenne,Modérée,0,Élevé,Parfois,1,La plupart,1,0,Compréhension des cours
1854,1854,Bonne,Modérée,1,Élevé,Régulièrement,0,Quelques-uns,0,0,Organisation du travail
1855,1855,Mauvaise,Modérée,0,Élevé,Régulièrement,0,Quelques-uns,0,0,Gestion du stress
1856,1856,Très mauvaise,Modérée,1,Faible,Parfois,0,Tous,1,0,Gestion du stress
1857,1857,Bonne,Aucune,1,Moyen,Régulièrement,1,Tous,1,0,Mémorisation
1858,1858,Moyenne,Légère,1,Élevé,Régulièrement,0,La plupart,0,0,Aucune
1859,1859,Moyenne,Légère,1,Moyen,Intensivement,0,Tous,0,0,Aucune
1860,1860,Bonne,Aucune,1,Élevé,Parfois,1,Tous,0,0,Mémorisation
1861,1861,Mauvaise,Aucune,1,Moyen,Rarement,0,La plupart,1,0,Expression écrite
1862,1862,Moyenne,Modérée,1,Faible,Jamais,1,Tous,1,1,Aucune
1863,1863,Très bonne,Aucune,1,Élevé,Intensivement,0,Tous,1,0,Mémorisation
1864,1864,Moyenne,Modérée,0,Moyen,Régulièrement,0,Tous,1,0,Organisation du travail
1865,1865,Mauvaise,Modérée,0,Élevé,Parfois,1,Quelques-uns,0,0,Gestion du stress
1866,1866,Moyenne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Organisation du travail
1867,1867,Moyenne,Sévère,1,Élevé,Parfois,0,Tous,1,1,Expression écrite
1868,1868,Très bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1869,1869,Bonne,Aucune,0,Moyen,Parfois,0,Tous,0,0,Compréhension des cours
1870,1870,Très mauvaise,Légère,0,Faible,Régulièrement,1,Tous,0,0,Expression écrite
1871,1871,Très bonne,Sévère,0,Élevé,Jamais,1,Tous,0,0,Aucune
1872,1872,Bonne,Modérée,0,Moyen,Intensivement,0,La plupart,0,0,Expression écrite
1873,1873,Moyenne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1874,1874,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Mémorisation
1875,1875,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1876,1876,Bonne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1877,1877,Très bonne,Légère,0,Élevé,Rarement,0,Tous,1,0,Organisation du travail
1878,1878,Très bonne,Légère,0,Moyen,Parfois,1,Tous,1,0,Aucune
1879,1879,Mauvaise,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Organisation du travail
1880,1880,Bonne,Modérée,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1881,1881,Moyenne,Légère,1,Élevé,Parfois,0,Aucun,1,1,Compréhension des cours
1882,1882,Très mauvaise,Modérée,0,Élevé,Régulièrement,0,Aucun,1,1,Mémorisation
1883,1883,Très mauvaise,Aucune,0,Moyen,Intensivement,0,Tous,1,0,Aucune
1884,1884,Bonne,Légère,1,Moyen,Régulièrement,1,Tous,0,0,Gestion du stress
1885,1885,Bonne,Aucune,0,Moyen,Intensivement,0,La plupart,0,0,Expression écrite
1886,1886,Bonne,Sévère,1,Élevé,Rarement,1,Tous,0,0,Expression écrite
1887,1887,Bonne,Légère,0,Élevé,Parfois,1,Tous,0,0,Compréhension des cours
1888,1888,Moyenne,Sévère,0,Élevé,Parfois,1,Tous,0,0,Expression écrite
1889,1889,Très bonne,Modérée,1,Élevé,Régulièrement,1,Tous,0,0,Mémorisation
1890,1890,Bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1891,1891,Bonne,Sévère,0,Moyen,Rarement,1,La plupart,0,0,Organisation du travail
1892,1892,Très bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1893,1893,Bonne,Modérée,1,Élevé,Parfois,0,La plupart,0,0,Aucune
1894,1894,Mauvaise,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1895,1895,Très bonne,Modérée,1,Faible,Parfois,1,Tous,0,0,Aucune
1896,1896,Très bonne,Modérée,0,Élevé,Rarement,0,Tous,0,0,Gestion du stress
1897,1897,Moyenne,Sévère,1,Élevé,Parfois,0,Tous,0,0,Mémorisation
1898,1898,Moyenne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1899,1899,Bonne,Modérée,0,Moyen,Régulièrement,0,Tous,1,0,Aucune
1900,1900,Très bonne,Légère,0,Moyen,Régulièrement,1,La plupart,1,0,Aucune
1901,1901,Bonne,Aucune,0,Élevé,Régulièrement,1,Aucun,0,0,Aucune
1902,1902,Moyenne,Sévère,0,Moyen,Rarement,1,Tous,0,0,Expression écrite
1903,1903,Bonne,Aucune,1,Faible,Parfois,0,Aucun,0,0,Aucune
1904,1904,Bonne,Légère,1,Élevé,Parfois,0,Tous,0,0,Compréhension des cours
1905,1905,Moyenne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1906,1906,Mauvaise,Modérée,1,Moyen,Régulièrement,1,Tous,1,1,Expression écrite
1907,1907,Mauvaise,Sévère,0,Élevé,Parfois,1,La plupart,0,0,Expression écrite
1908,1908,Moyenne,Aucune,0,Faible,Intensivement,0,Tous,0,0,Expression écrite
1909,1909,Bonne,Sévère,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1910,1910,Bonne,Aucune,0,Élevé,Parfois,0,Tous,1,1,Organisation du travail
1911,1911,Moyenne,Légère,1,Faible,Parfois,1,Tous,0,0,Aucune
1912,1912,Bonne,Modérée,0,Moyen,Parfois,1,La plupart,0,0,Aucune
1913,1913,Mauvaise,Sévère,1,Faible,Parfois,0,Tous,0,0,Aucune
1914,1914,Moyenne,Légère,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1915,1915,Très mauvaise,Légère,1,Faible,Intensivement,0,Tous,0,0,Aucune
1916,1916,Moyenne,Modérée,1,Élevé,Parfois,0,La plupart,0,0,Compréhension des cours
1917,1917,Bonne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Mémorisation
1918,1918,Très bonne,Modérée,0,Élevé,Rarement,1,Quelques-uns,0,0,Gestion du stress
1919,1919,Très bonne,Aucune,1,Moyen,Régulièrement,0,Tous,1,0,Aucune
1920,1920,Très bonne,Modérée,0,Élevé,Régulièrement,0,La plupart,0,0,Aucune
1921,1921,Bonne,Modérée,1,Moyen,Régulièrement,0,Tous,0,0,Mémorisation
1922,1922,Bonne,Légère,1,Moyen,Parfois,1,Tous,0,0,Aucune
1923,1923,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1924,1924,Très bonne,Aucune,1,Élevé,Intensivement,0,Tous,0,0,Aucune
1925,1925,Moyenne,Légère,0,Moyen,Rarement,0,Tous,0,0,Expression écrite
1926,1926,Moyenne,Sévère,0,Élevé,Rarement,0,La plupart,0,0,Aucune
1927,1927,Bonne,Aucune,1,Moyen,Régulièrement,1,La plupart,1,1,Mémorisation
1928,1928,Moyenne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Mémorisation
1929,1929,Moyenne,Légère,1,Élevé,Rarement,0,Tous,0,0,Gestion du stress
1930,1930,Mauvaise,Aucune,1,Faible,Régulièrement,0,La plupart,0,0,Gestion du stress
1931,1931,Très bonne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Expression écrite
1932,1932,Très mauvaise,Légère,0,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1933,1933,Mauvaise,Modérée,0,Élevé,Parfois,0,Tous,0,0,Aucune
1934,1934,Mauvaise,Modérée,1,Moyen,Parfois,1,Tous,1,0,Aucune
1935,1935,Très mauvaise,Aucune,1,Élevé,Intensivement,0,Tous,0,0,Expression écrite
1936,1936,Mauvaise,Légère,0,Moyen,Régulièrement,1,Tous,1,1,Compréhension des cours
1937,1937,Très bonne,Aucune,0,Faible,Rarement,1,La plupart,0,0,Mémorisation
1938,1938,Bonne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1939,1939,Moyenne,Sévère,1,Élevé,Rarement,1,Tous,0,0,Aucune
1940,1940,Mauvaise,Sévère,0,Moyen,Jamais,0,Tous,0,0,Gestion du stress
1941,1941,Bonne,Aucune,0,Faible,Parfois,0,Tous,0,0,Aucune
1942,1942,Mauvaise,Modérée,1,Moyen,Jamais,1,Tous,0,0,Aucune
1943,1943,Moyenne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1944,1944,Bonne,Légère,1,Élevé,Rarement,1,Tous,1,1,Gestion du stress
1945,1945,Bonne,Modérée,0,Élevé,Rarement,1,Tous,0,0,Compréhension des cours
1946,1946,Moyenne,Légère,1,Moyen,Rarement,1,La plupart,0,0,Gestion du stress
1947,1947,Bonne,Légère,0,Faible,Rarement,0,Tous,0,0,Aucune
1948,1948,Moyenne,Modérée,1,Élevé,Parfois,0,Quelques-uns,0,0,Mémorisation
1949,1949,Bonne,Sévère,0,Moyen,Jamais,0,Tous,1,0,Gestion du stress
1950,1950,Bonne,Légère,0,Moyen,Rarement,0,Tous,1,1,Gestion du stress
1951,1951,Très mauvaise,Aucune,0,Moyen,Rarement,1,Tous,0,0,Aucune
1952,1952,Bonne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Gestion du stress
1953,1953,Très bonne,Sévère,1,Faible,Jamais,1,Tous,1,1,Gestion du stress
1954,1954,Très bonne,Légère,1,Moyen,Parfois,1,Tous,0,0,Gestion du stress
1955,1955,Moyenne,Légère,1,Faible,Rarement,1,Quelques-uns,0,0,Compréhension des cours
1956,1956,Mauvaise,Modérée,0,Élevé,Régulièrement,0,Tous,1,0,Expression écrite
1957,1957,Très bonne,Sévère,0,Élevé,Parfois,0,Tous,0,0,Aucune
1958,1958,Très bonne,Légère,1,Moyen,Régulièrement,0,La plupart,1,1,Organisation du travail
1959,1959,Bonne,Sévère,0,Faible,Régulièrement,0,Tous,1,1,Aucune
1960,1960,Moyenne,Aucune,1,Élevé,Régulièrement,1,La plupart,0,0,Mémorisation
1961,1961,Bonne,Sévère,1,Moyen,Rarement,1,Tous,1,0,Gestion du stress
1962,1962,Moyenne,Aucune,1,Moyen,Rarement,1,La plupart,0,0,Expression écrite
1963,1963,Moyenne,Modérée,0,Élevé,Parfois,0,Tous,0,0,Organisation du travail
1964,1964,Bonne,Modérée,0,Moyen,Parfois,0,Tous,0,0,Expression écrite
1965,1965,Mauvaise,Modérée,1,Faible,Parfois,0,Tous,0,0,Aucune
1966,1966,Très mauvaise,Aucune,0,Moyen,Régulièrement,0,Tous,1,1,Aucune
1967,1967,Bonne,Légère,0,Moyen,Parfois,1,Aucun,0,0,Expression écrite
1968,1968,Très bonne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1969,1969,Bonne,Modérée,1,Moyen,Parfois,0,Tous,0,0,Expression écrite
1970,1970,Mauvaise,Légère,0,Faible,Régulièrement,0,Tous,0,0,Mémorisation
1971,1971,Bonne,Modérée,0,Élevé,Parfois,0,Tous,0,0,Compréhension des cours
1972,1972,Très bonne,Sévère,0,Faible,Intensivement,0,Tous,0,0,Compréhension des cours
1973,1973,Bonne,Sévère,0,Élevé,Jamais,1,Tous,0,0,Mémorisation
1974,1974,Très bonne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1975,1975,Très bonne,Aucune,1,Moyen,Intensivement,0,Tous,1,0,Compréhension des cours
1976,1976,Mauvaise,Modérée,1,Moyen,Rarement,0,La plupart,1,0,Compréhension des cours
1977,1977,Moyenne,Légère,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1978,1978,Bonne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Aucune
1979,1979,Bonne,Sévère,0,Moyen,Parfois,0,Tous,0,0,Expression écrite
1980,1980,Moyenne,Aucune,0,Faible,Intensivement,0,Tous,0,0,Compréhension des cours
1981,1981,Bonne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1982,1982,Bonne,Modérée,0,Moyen,Jamais,1,Tous,1,0,Compréhension des cours
1983,1983,Mauvaise,Modérée,0,Faible,Rarement,1,La plupart,0,0,Compréhension des cours
1984,1984,Moyenne,Légère,1,Moyen,Rarement,1,Aucun,1,0,Mémorisation
1985,1985,Bonne,Légère,1,Élevé,Régulièrement,0,Tous,1,0,Compréhension des cours
1986,1986,Mauvaise,Aucune,0,Faible,Parfois,0,Tous,1,0,Aucune
1987,1987,Moyenne,Modérée,0,Élevé,Rarement,1,Tous,1,1,Aucune
1988,1988,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1989,1989,Très mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Organisation du travail
1990,1990,Bonne,Modérée,0,Faible,Parfois,0,Tous,0,0,Mémorisation
1991,1991,Mauvaise,Aucune,1,Moyen,Intensivement,0,Tous,0,0,Gestion du stress
1992,1992,Bonne,Légère,0,Élevé,Régulièrement,1,Tous,1,1,Expression écrite
1993,1993,Bonne,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1994,1994,Très bonne,Aucune,0,Élevé,Parfois,0,Tous,0,0,Expression écrite
1995,1995,Moyenne,Modérée,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1996,1996,Moyenne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1997,1997,Très bonne,Modérée,0,Moyen,Régulièrement,0,Tous,0,0,Gestion du stress
1998,1998,Bonne,Modérée,0,Élevé,Intensivement,0,Tous,1,0,Aucune
1999,1999,Très bonne,Sévère,1,Moyen,Jamais,1,Tous,0,0,Organisation du travail
2000,2000,Mauvaise,Modérée,0,Faible,Rarement,0,La plupart,1,0,Organisation du travail
